
0.10,-0.31,-0.19,3
0.13,-0.36,-0.32,3
0.27,-0.30,-0.52,3
0.09,-0.34,-0.27,3
0.09,-0.28,-0.15,3
0.05,-0.31,-0.19,3
0.18,-0.46,-0.33,3
0.22,-0.33,-0.22,3
0.23,-0.23,-0.21,3
0.22,-0.14,-0.34,3
0.10,-0.16,-0.20,3
0.05,-0.26,-0.30,3
0.16,-0.26,-0.25,3
0.23,-0.26,-0.27,3
0.16,-0.19,-0.31,3
0.09,-0.15,-0.22,3
0.03,-0.22,-0.22,3
0.01,-0.12,-0.23,3
0.07,-0.17,-0.12,3
0.16,-0.16,-0.40,3
0.13,-0.12,-0.31,3
0.14,-0.10,-0.40,3
0.11,-0.10,-0.42,3
0.05,-0.08,-0.18,3
0.14,-0.10,-0.29,3
0.16,-0.20,-0.24,3
0.20,-0.20,-0.35,3
0.09,-0.13,-0.33,3
0.16,-0.09,-0.22,3
0.17,-0.03,-0.32,3
0.11,-0.17,-0.17,3
0.09,-0.16,-0.26,3
0.08,-0.22,-0.19,3
0.07,-0.22,-0.18,3
0.15,-0.16,-0.37,3
0.12,-0.21,-0.15,3
0.09,-0.21,-0.13,3
0.13,-0.23,-0.17,3
0.06,-0.30,-0.05,3
0.18,-0.22,-0.17,3
0.16,-0.19,-0.12,3
0.07,-0.11,-0.19,3
0.15,-0.16,-0.44,3
0.12,-0.34,-0.43,3
0.11,-0.08,-0.32,3
0.11,-0.02,-0.19,3
0.21,-0.17,-0.53,3
0.20,-0.13,-0.54,3
0.02,-0.04,-0.15,3
0.06,-0.17,-0.29,3
0.14,-0.23,-0.44,3
0.20,-0.16,-0.35,3
0.12,-0.13,-0.29,3
0.06,-0.19,0.05,3
0.08,-0.19,-0.07,3
0.08,-0.12,-0.15,3
0.12,-0.13,-0.18,3
0.13,-0.12,-0.34,3
0.13,-0.18,-0.30,3
0.16,-0.16,-0.33,3
0.14,-0.19,-0.19,3
0.13,-0.21,-0.16,3
0.15,-0.29,-0.31,3
0.10,-0.20,-0.28,3
0.08,-0.22,-0.34,3
0.07,-0.18,-0.06,3
0.12,-0.11,-0.25,3
0.10,-0.10,-0.35,3
0.03,-0.21,-0.23,3
0.09,-0.21,-0.15,3
0.15,-0.22,-0.31,3
0.12,-0.15,-0.31,3
0.11,-0.16,-0.37,3
0.05,-0.25,-0.18,3
0.08,-0.14,-0.31,3
0.22,-0.18,-0.54,3
0.12,-0.06,-0.10,3
0.12,-0.05,-0.39,3
0.09,-0.08,-0.24,3
0.03,-0.09,-0.11,3
0.10,-0.24,-0.22,3
0.16,-0.19,-0.23,3
0.06,-0.21,-0.19,3
0.04,-0.21,-0.23,3
-0.03,-0.20,-0.11,3
0.14,-0.14,-0.42,3
-0.01,-0.09,-0.22,3
0.01,-0.21,-0.36,3
0.00,-0.29,-0.23,3
0.07,-0.17,-0.12,3
0.14,-0.14,-0.28,3
0.08,-0.08,-0.23,3
0.13,0.00,-0.15,3
0.17,-0.12,-0.31,3
0.17,-0.16,-0.32,3
0.11,-0.12,-0.41,3
0.07,-0.16,-0.28,3
0.06,-0.22,-0.17,3
0.16,-0.14,-0.51,3
0.03,0.00,-0.26,3
0.04,-0.01,-0.41,3
0.08,-0.06,-0.36,3
0.04,-0.05,-0.21,3
0.02,-0.05,-0.07,3
0.18,-0.20,-0.40,3
-0.06,0.03,-0.28,3
0.04,-0.07,-0.20,3
-0.03,-0.02,-0.12,3
0.12,0.02,-0.99,3
0.06,-0.10,-0.89,3
0.12,-0.37,-1.15,3
-0.57,-0.39,-0.33,3
-0.26,-0.95,-0.78,3
0.90,0.10,-0.47,3
0.38,0.32,-1.09,3
0.04,1.91,-2.23,3
-0.16,0.00,0.50,3
0.00,0.03,-3.30,3
0.78,2.20,3.41,3
0.55,0.38,-0.47,3
1.00,-0.75,0.11,3
0.71,0.28,-0.51,3
0.74,-1.08,-0.01,3
0.05,-0.77,-0.25,3
-0.34,0.62,0.65,3
0.15,0.63,-0.40,3
-0.54,1.06,-0.10,3
-1.20,0.56,-1.01,3
0.01,-1.19,-0.28,3
-0.96,-1.09,0.60,3
-1.29,0.44,0.04,3
-1.23,-0.08,0.07,3
-0.93,0.47,0.00,3
-0.98,0.64,-0.28,3
-1.74,2.61,1.51,3
-1.58,-1.59,-2.58,3
0.65,-0.89,-1.45,3
-0.08,-0.43,-0.66,3
0.16,-0.47,-0.86,3
0.68,0.13,-0.44,3
-0.07,0.65,0.00,3
-0.25,-1.16,-1.07,3
-1.32,-0.41,0.16,3
-1.72,-0.44,-0.31,3
1.36,-0.01,-0.01,3
-0.87,-0.09,-0.63,3
-1.16,-0.01,-0.01,3
-0.85,-0.02,-0.18,3
1.23,-0.07,-0.98,3
1.33,0.67,-0.24,3
-0.84,-0.16,-0.66,3
-3.46,0.14,-0.26,3
-2.39,0.59,-1.00,3
1.16,0.70,0.14,3
-1.06,0.63,-0.40,3
-2.53,0.77,-0.85,3
-1.61,2.96,1.21,3
0.86,0.84,-1.29,3
0.85,-0.22,-0.24,3
-0.59,0.00,0.30,3
-0.78,-0.15,0.00,3
-0.04,-0.55,-1.02,3
-0.07,-0.97,-2.34,3
-0.17,-0.99,1.19,3
0.52,-0.91,-0.82,3
1.31,-0.91,-0.76,3
1.89,-1.30,-1.17,3
0.42,-1.35,-0.66,3
1.25,-1.29,-2.28,3
2.46,1.45,-2.98,3
0.64,-4.21,-1.56,3
2.65,1.91,2.74,3
-0.85,-0.35,2.34,3
-0.38,-0.22,0.80,3
0.02,-0.13,-0.06,3
-0.28,-0.48,-0.36,3
0.03,-0.57,-1.08,3
-0.01,0.52,-0.19,3
0.30,-0.26,-0.55,3
0.00,-0.12,0.24,3
1.29,-0.69,-3.17,3
0.07,-0.63,-0.31,3
-0.02,-0.53,-0.08,3
0.21,-0.46,-0.31,3
1.33,-1.06,-0.37,3
2.39,-3.26,-0.26,3
3.47,-3.21,0.11,3
0.63,-0.61,0.20,3
0.10,0.86,0.63,3
-0.52,0.33,0.92,3
0.12,-0.55,-0.43,3
-2.01,5.32,-1.29,3
0.66,-0.88,-0.59,3
-0.14,-0.49,-0.23,3
0.01,-0.18,-0.72,3
0.08,-0.46,-1.06,3
-0.57,-0.79,-0.29,3
-0.43,-1.36,-3.62,3
-0.38,0.27,2.04,3
-1.08,-1.52,0.19,3
0.03,-1.77,-0.69,3
-0.12,-0.18,-0.30,3
0.20,0.22,-0.39,3
-1.11,-1.46,0.16,3
0.04,-0.36,-0.57,3
-1.37,-0.81,-0.73,3
0.00,-0.22,-0.71,3
-0.40,0.20,0.00,3
0.61,1.25,2.96,3
-0.67,0.18,0.97,3
0.03,-0.53,-0.12,3
0.01,-0.54,-0.14,3
-0.06,-0.77,0.00,3
-0.67,0.76,0.35,3
0.08,-0.42,-0.26,3
-0.01,-0.45,-0.28,3
1.34,-0.09,0.02,3
0.34,0.35,0.78,3
-2.95,-3.26,-2.32,3
0.27,-0.42,0.28,3
-2.01,1.60,-2.02,3
0.58,0.10,-0.98,3
-1.48,-1.34,-0.25,3
0.31,0.25,-0.11,3
1.01,-2.03,-1.68,3
-4.42,7.00,1.64,3
-1.91,1.50,0.24,3
-0.08,-1.03,-0.76,3
-0.97,-0.88,-0.19,3
0.08,-0.13,0.01,3
-0.53,0.23,0.13,3
1.54,0.42,-1.25,3
-2.05,-0.12,1.86,3
-0.65,0.97,2.95,3
0.30,0.80,0.04,3
-1.08,-0.13,-1.18,3
0.13,-0.55,0.56,3
-2.93,-2.07,-0.98,3
2.03,2.27,-2.76,3
1.43,1.43,-1.37,3
-8.42,-12.52,3.13,3
8.83,4.79,-7.51,3
1.33,0.99,-1.58,3
-0.05,-2.37,-0.16,3
0.19,-3.14,-0.41,3
-0.01,0.71,0.85,3
-2.18,0.07,0.73,3
-3.44,-1.68,0.58,3
-8.90,-11.54,7.72,3
-0.29,1.87,-2.32,3
-2.08,-2.41,-2.24,3
3.35,7.44,-0.23,3
5.27,2.22,-1.11,3
-0.07,-2.27,-0.24,3
-3.64,1.05,-0.54,3
4.94,4.70,-2.29,3
-1.88,-0.22,0.52,3
0.52,-1.26,-0.30,3
-1.27,-2.68,0.66,3
-0.89,0.69,-0.24,3
-0.78,-0.11,-0.67,3
2.26,1.93,-0.10,3
-0.86,-2.89,-0.51,3
0.07,-0.46,-0.29,3
0.20,-0.53,0.05,3
0.81,-1.58,0.25,3
-0.09,0.55,0.28,3
0.47,-0.31,0.23,3
0.14,0.12,-0.02,3
-0.33,-0.47,-0.11,3
0.21,-0.11,-0.52,3
-0.48,0.55,-0.32,3
-0.34,0.56,0.22,3
-0.13,0.37,0.00,3
0.07,-0.21,-0.14,3
-0.05,0.14,-0.26,3
1.37,0.65,-0.06,3
-1.98,0.24,-2.70,3
1.76,0.72,-0.67,3
0.25,-1.11,2.67,3
-0.25,-0.31,0.97,3
0.04,0.44,0.45,3
0.08,0.73,0.26,3
0.33,0.13,-0.49,3
0.44,-1.27,-0.79,3
0.77,-0.60,-0.36,3
2.62,-0.36,-0.68,3
1.34,-0.61,0.49,3
0.66,-1.06,-0.45,3
-1.09,-0.26,-0.28,3
-1.14,0.83,0.45,3
-1.64,-1.09,-1.20,3
-0.82,-0.56,-1.11,3
-0.88,-1.68,-0.56,3
-0.70,-0.05,-0.56,3
-6.99,-0.27,-0.47,3
-3.59,-4.23,4.96,3
0.88,-0.66,0.51,3
-0.14,-0.20,-0.11,3
-0.03,-0.16,-0.20,3
0.14,0.02,0.01,3
-0.16,-0.02,-0.11,3
0.03,-0.10,0.00,3
-0.29,-0.45,-0.20,3
-1.15,-0.52,0.08,3
-0.02,0.82,-0.26,3
0.20,-0.62,-0.23,3
-0.10,-0.01,0.02,3
-0.01,0.02,0.02,3
0.01,-0.63,0.08,3
-0.08,-1.14,0.01,3
0.02,0.15,-0.43,3
-0.20,-0.22,-0.29,3
-0.11,-0.14,-0.45,3
-0.49,0.22,-0.56,3
-0.02,0.02,-0.03,3
-0.29,0.19,-0.15,3
0.81,-0.58,0.03,3
0.29,-0.56,-0.24,3
0.50,-0.58,-0.50,3
-0.33,-0.12,-0.69,3
0.00,0.07,-0.29,3
0.45,-0.10,0.12,3
3.24,3.56,2.03,3
-2.26,0.01,0.64,3
0.88,-0.15,-0.04,3
-3.13,-0.78,-0.42,3
0.30,0.17,-1.23,3
-2.15,-0.65,-0.52,3
2.35,0.91,-0.11,3
-1.58,-0.71,-0.63,3
-1.50,-0.75,-1.21,3
0.43,0.86,0.13,3
-2.34,0.31,-0.56,3
-0.07,-0.24,-0.27,3
-0.14,-0.20,-0.01,3
0.26,-0.70,-0.39,3
0.05,0.09,-0.57,3
-0.04,-0.10,-0.09,3
0.04,-0.08,-0.17,3
0.02,-0.06,-0.12,3
-0.04,-0.06,-0.14,3
0.06,-0.03,-0.22,3
-0.11,-0.11,-0.12,3
-0.25,-0.08,-0.12,3
-3.30,-0.96,-1.04,3
0.06,0.04,-0.54,3
-1.87,0.44,-0.69,3
0.56,0.09,-0.20,3
1.48,-0.02,-0.45,3
0.14,-0.25,-0.27,3
0.00,-0.17,-0.07,3
0.00,-0.18,-0.12,3
0.00,-0.18,-0.11,3
0.04,-0.16,-0.20,3
0.07,-0.08,-0.14,3
0.03,-0.05,-0.15,3
-0.02,-0.09,-0.15,3
0.00,-0.09,-0.08,3
0.01,-0.12,-0.29,3
-0.08,-0.11,0.10,3
-4.03,4.50,0.86,3
8.07,-5.92,0.01,3
-1.26,-0.94,0.09,3
-1.80,0.58,-0.90,3
-1.00,0.82,-0.34,3
0.44,-1.30,-0.13,3
0.03,-0.07,0.23,3
-0.08,-0.27,0.55,3
0.13,-0.56,-0.63,3
0.20,-0.50,-0.38,3
0.14,-0.28,-0.02,3
-0.22,0.03,-0.13,3
-0.33,0.17,-0.06,3
-0.14,-0.06,-0.08,3
0.11,-0.28,-0.14,3
0.04,-0.25,-0.14,3
-0.08,-0.07,-0.18,3
-0.18,0.00,-0.09,3
-0.10,-0.05,-0.10,3
0.00,-0.15,-0.15,3
0.00,-0.15,-0.10,3
-0.06,-0.09,-0.19,3
-0.10,-0.07,-0.10,3
-0.09,-0.05,-0.15,3
-0.03,-0.10,-0.15,3
-0.05,-0.08,-0.11,3
-0.04,-0.09,-0.19,3
-0.06,-0.08,-0.12,3
-0.11,-0.09,-0.19,3
-0.08,-0.11,-0.10,3
-0.04,-0.11,-0.10,3
-0.04,-0.08,-0.17,3
-0.07,-0.09,-0.06,3
-0.06,-0.09,-0.15,3
-0.07,-0.08,-0.11,3
-0.06,-0.07,-0.11,3
-0.07,-0.07,-0.15,3
-0.07,-0.06,-0.10,3
-0.08,-0.08,-0.17,3
-0.08,-0.10,-0.09,3
-0.09,-0.09,-0.04,3
-0.09,-0.10,-0.09,3
-0.11,-0.08,-0.09,3
-0.05,-0.07,-0.14,3
-0.08,-0.11,-0.09,3
-0.07,-0.07,-0.16,3
-0.08,-0.07,-0.09,3
-0.08,-0.09,0.00,3
-0.06,-0.06,-0.22,3
-0.09,-0.06,-0.03,3
-0.07,-0.07,-0.16,3
-0.06,0.00,0.00,3
-0.28,0.08,-0.17,3
-0.10,-0.10,-0.22,3
0.14,-0.28,-0.03,3
0.06,-0.22,-0.28,3
-0.09,-0.07,-0.12,3
-0.18,0.04,-0.03,3
-0.16,-0.01,-0.11,3
0.00,-0.11,-0.05,3
0.00,-0.14,-0.17,3
-0.07,-0.06,-0.09,3
-0.11,-0.02,-0.12,3
-0.07,-0.05,-0.12,3
-0.04,-0.08,-0.08,3
-0.04,-0.08,-0.20,3
-0.06,-0.04,-0.07,3
-0.07,-0.04,-0.06,3
-0.05,-0.05,-0.11,3
-0.06,-0.08,-0.04,3
-0.04,-0.11,-0.15,3
-0.06,-0.05,-0.05,3
-0.04,-0.05,-0.18,3
-0.04,-0.06,-0.13,3
-0.05,-0.07,-0.07,3
-0.04,-0.07,-0.12,3
-0.06,-0.07,-0.07,3
-0.05,-0.06,-0.19,3
-0.02,-0.06,-0.11,3
-0.04,-0.06,-0.07,3
-0.04,-0.07,-0.14,3
-0.06,-0.08,-0.07,3
-0.05,-0.07,-0.18,3
-0.01,-0.05,-0.10,3
-0.05,-0.06,-0.14,3
-0.04,-0.07,-0.11,3
-0.05,-0.05,-0.09,3
-0.03,-0.08,-0.11,3
-0.04,-0.05,-0.11,3
-0.02,-0.06,-0.17,3
-0.04,-0.06,-0.10,3
-0.05,-0.06,-0.08,3
-0.04,-0.05,-0.11,3
-0.04,-0.07,-0.10,3
-0.05,-0.06,-0.16,3
-0.04,-0.06,-0.07,3
-0.03,-0.06,-0.11,3
-0.02,-0.09,-0.13,3
-0.04,-0.07,-0.09,3
-0.01,-0.05,-0.08,3
-0.02,-0.05,-0.07,3
-0.03,-0.07,-0.19,3
-0.03,-0.06,-0.10,3
-0.02,-0.05,-0.10,3
-0.01,-0.07,-0.14,3
0.00,-0.09,-0.08,3
1.37,-2.25,-1.54,3
0.10,-0.12,-0.16,3
-0.17,0.21,-0.17,3
0.00,-0.12,-0.26,3
-0.13,0.01,-0.49,3
0.06,0.01,-0.45,3
0.18,0.21,-0.39,3
-1.91,-0.36,1.26,3
-0.06,0.41,-0.18,3
-0.02,0.03,-0.12,3
-0.06,0.00,-0.17,3
0.04,0.05,-0.20,3
0.02,0.02,-0.10,3
0.01,0.02,-0.22,3
0.00,0.03,-0.15,3
0.01,0.06,-0.12,3
0.01,0.06,-0.17,3
0.01,0.07,-0.14,3
0.01,0.07,-0.18,3
0.00,0.07,-0.19,3
0.00,0.07,-0.13,3
0.03,0.06,-0.22,3
0.02,0.06,-0.16,3
0.02,0.02,-0.11,3
0.39,0.14,-0.18,3
0.82,0.23,-0.21,3
0.26,0.06,-0.18,3
0.78,0.23,-0.23,3
0.08,-0.07,-0.12,3
-0.36,-0.02,-0.21,3
1.19,0.52,-0.30,3
0.46,0.14,-0.21,3
0.16,0.11,-0.29,3
0.00,0.01,-0.12,3
0.00,-0.05,-0.24,3
0.61,0.20,-0.18,3
-0.25,-0.07,-0.13,3
0.01,0.01,-0.25,3
-0.01,0.03,-0.13,3
0.03,0.03,-0.18,3
0.03,0.01,-0.21,3
0.04,0.02,-0.12,3
0.03,0.02,-0.24,3
0.00,0.02,-0.15,3
0.04,0.01,-0.11,3
0.06,0.01,-0.23,3
0.03,0.01,-0.13,3
0.03,0.04,-0.19,3
0.03,0.03,-0.21,3
0.03,0.01,-0.12,3
0.03,0.00,-0.23,3
0.01,0.02,-0.16,3
0.05,0.01,-0.13,3
0.03,0.03,-0.20,3
0.03,0.01,-0.15,3
0.03,0.01,-0.13,3
0.03,0.04,-0.21,3
0.03,0.03,-0.15,3
0.03,0.04,-0.23,3
0.05,0.04,-0.15,3
0.03,0.04,-0.12,3
0.04,0.04,-0.25,3
0.03,0.04,-0.17,3
0.03,0.02,-0.15,3
0.02,0.04,-0.20,3
0.03,0.03,-0.14,3
0.02,0.02,-0.25,3
0.02,0.02,-0.19,3
0.01,0.02,-0.14,3
0.03,0.03,-0.22,3
0.04,0.00,-0.15,3
0.02,0.02,-0.14,3
0.01,0.02,-0.16,3
0.02,0.02,-0.12,3
0.02,0.01,-0.11,3
0.02,0.03,-0.20,3
0.01,0.04,-0.14,3
0.00,0.00,-0.22,3
0.04,0.00,-0.15,3
0.03,0.02,-0.12,3
0.02,0.01,-0.16,3
0.03,0.01,-0.12,3
0.01,0.00,-0.11,3
0.03,0.00,-0.21,3
0.02,0.00,-0.13,3
0.02,0.01,-0.25,3
0.03,0.00,-0.15,3
0.01,0.02,-0.14,3
0.03,0.00,-0.17,3
0.03,0.01,-0.15,3
0.01,0.01,-0.20,3
0.01,0.01,-0.21,3
0.03,0.03,-0.14,3
0.02,0.02,-0.26,3
0.00,0.01,-0.17,3
0.03,0.02,-0.10,3
0.01,0.01,-0.25,3
0.01,0.00,-0.16,3
0.02,0.02,-0.17,3
0.03,0.01,-0.20,3
0.01,-0.01,-0.13,3
0.01,0.01,-0.22,3
0.02,0.00,-0.14,3
0.01,0.02,-0.14,3
0.01,0.02,-0.24,3
0.02,0.01,-0.16,3
0.01,0.01,-0.16,3
0.01,0.00,-0.19,3
0.01,0.00,-0.14,3
0.00,0.00,-0.22,3
0.02,0.02,-0.16,3
0.01,-0.01,-0.20,3
0.02,0.00,-0.22,3
0.02,-0.01,-0.15,3
0.04,0.00,-0.14,3
0.03,0.01,-0.22,3
0.00,0.01,-0.12,3
0.02,0.00,-0.23,3
0.02,0.01,-0.18,3
0.04,0.00,-0.19,3
0.01,0.00,-0.23,3
0.02,0.01,-0.17,3
0.02,-0.01,-0.14,3
0.03,0.00,-0.18,3
0.02,0.00,-0.13,3
0.02,-0.01,-0.22,3
0.02,-0.01,-0.16,3
0.00,0.00,-0.19,3
0.02,0.00,-0.18,3
0.01,0.00,-0.14,3
0.01,0.02,-0.16,3
0.00,0.00,-0.15,3
0.01,-0.01,-0.14,3
0.00,0.01,-0.24,3
0.01,0.00,-0.16,3
0.02,-0.01,-0.14,3
0.00,0.01,-0.20,3
0.02,0.00,-0.13,3
0.00,0.00,-0.20,3
0.01,0.01,-0.18,3
0.04,0.00,-0.10,3
0.01,0.02,-0.23,3
0.01,0.01,-0.14,3
0.02,0.00,-0.12,3
0.04,0.01,-0.22,3
0.00,0.00,-0.11,3
0.00,0.00,-0.14,3
0.01,0.00,-0.18,3
0.01,0.01,-0.12,3
0.01,0.01,-0.24,3
0.04,0.01,-0.15,3
0.01,0.00,-0.15,3
0.03,0.01,-0.15,3
0.03,0.01,-0.12,3
0.01,-0.01,-0.10,3
0.01,0.00,-0.19,3
0.02,0.00,-0.13,3
0.00,0.00,-0.23,3
0.02,0.01,-0.15,3
0.02,0.00,-0.12,3
0.00,0.00,-0.17,3
0.03,0.00,-0.16,3
0.01,0.01,-0.13,3
0.03,0.00,-0.19,3
0.01,0.01,-0.15,3
0.03,0.00,-0.22,3
0.01,0.00,-0.12,3
0.03,0.02,-0.09,3
0.02,0.02,-0.22,3
0.02,0.02,-0.17,3
0.02,0.00,-0.18,3
0.01,0.00,-0.20,3
0.02,0.00,-0.09,3
0.04,0.01,-0.25,3
0.00,0.01,-0.14,3
0.00,0.03,-0.13,3
0.01,0.00,-0.25,3
0.01,0.01,-0.16,3
0.02,0.01,-0.17,3
0.03,0.01,-0.20,3
0.02,0.00,-0.13,3
0.00,0.00,-0.22,3
0.02,0.00,-0.18,3
0.01,0.02,-0.15,3
0.01,0.00,-0.25,3
0.02,0.00,-0.19,3
0.04,0.01,-0.18,3
0.02,0.02,-0.21,3
0.01,0.00,-0.14,3
0.01,0.02,-0.22,3
0.02,0.02,-0.16,3
0.00,0.00,-0.14,3
0.02,0.00,-0.26,3
0.03,0.00,-0.15,3
0.00,0.00,-0.16,3
0.00,-0.01,-0.20,3
0.03,0.00,-0.12,3
0.02,0.00,-0.22,3
